iter	Logloss
188	0.1258231595
189	0.1246618988
190	0.1238986736
191	0.123066585
192	0.1220257705
193	0.1214129957
194	0.1206323082
195	0.1198430219
196	0.118858925
197	0.1179323935
198	0.1171882364
199	0.1163813326
200	0.115476815
201	0.1147821055
202	0.1139965097
203	0.1133704445
204	0.112767422
205	0.1122323097
206	0.1116105954
207	0.1111036933
208	0.110419888
209	0.1096627583
210	0.1089221596
211	0.1083745898
212	0.1076795404
213	0.1070650408
214	0.1064167134
215	0.1058564545
216	0.1051784858
217	0.1045438229
218	0.1040766526
219	0.1036200246
220	0.1031185253
221	0.1025180779
222	0.1018663504
223	0.1012531738
224	0.1006793836
225	0.1002089408
226	0.09977899579
227	0.09906166546
228	0.09833557684
229	0.09779194167
230	0.09714396101
231	0.09660081836
232	0.09587707634
233	0.0954800818
234	0.09457153573
235	0.09427956531
236	0.09390047988
237	0.09342426724
238	0.09302532646
239	0.09247948988
240	0.09200069478
241	0.0915389217
242	0.09100214
243	0.09056394184
244	0.0900586036
245	0.08952756784
246	0.08907047303
247	0.08851671047
248	0.08800696962
249	0.08756482835
250	0.0872370473
251	0.08679568911
252	0.08626655214
253	0.08572263939
254	0.08528332527
255	0.08478755773
256	0.08438018859
257	0.08400010021
258	0.08340558674
259	0.08289211981
260	0.08216201095
261	0.08175958294
262	0.08113692108
263	0.08081919523
264	0.0803615968
265	0.07990043792
266	0.07953227159
267	0.07901195037
268	0.07868968414
269	0.07811089504
270	0.07769899558
271	0.07725688948
272	0.07673083922
273	0.07639640408
274	0.07590002418
275	0.07549832696
276	0.07500059909
277	0.07447381408
278	0.07392267936
279	0.07341393463
280	0.07298397486
281	0.07253024327
282	0.07206179028
283	0.07163398555
284	0.07129651799
285	0.07097369636
286	0.07058926
287	0.07017115394
288	0.06981932345
289	0.06939616865
290	0.06897350487
291	0.06868551976
292	0.06831796319
293	0.06795392348
294	0.06757467542
295	0.06723482044
296	0.06695100885
297	0.06653029545
298	0.06621705912
299	0.06584065088
300	0.06547176901
301	0.06512928638
302	0.0647961039
303	0.06438320594
304	0.06408554221
305	0.06372669661
306	0.06325948554
307	0.06296499705
308	0.06274329367
309	0.06249397568
310	0.06208541666
311	0.06177214717
312	0.06158424216
313	0.06133950833
314	0.0610335628
315	0.06074708243
316	0.06043070272
317	0.06008807591
318	0.0598212656
319	0.05951764544
320	0.05923622658
321	0.0589303273
322	0.05864032346
323	0.05827535399
324	0.05795665697
325	0.05770857394
326	0.05737298879
327	0.05716963509
328	0.05689606718
329	0.05663606379
330	0.05623457857
331	0.05590824878
332	0.05562364786
333	0.05534468273
334	0.05497433315
335	0.05468453801
336	0.05442176237
337	0.05413179808
338	0.05394637237
339	0.05362546559
340	0.0533661283
341	0.05313398226
342	0.0529061421
343	0.05261287707
344	0.05231891488
345	0.0520838636
346	0.05185385452
347	0.05153457327
348	0.05132919665
349	0.05109746162
350	0.05080375431
351	0.05056647896
352	0.05031043368
353	0.05001778561
354	0.04982546921
355	0.04961920399
356	0.0494203315
357	0.04912777248
358	0.04883076214
359	0.04854378345
360	0.04821435878
361	0.04795842804
362	0.04777397047
363	0.04756578881
364	0.04731942826
365	0.04708304236
366	0.0468710206
367	0.0466204364
368	0.04650536737
369	0.0463003932
370	0.04606023324
371	0.04576620422
372	0.04546593712
373	0.04527920604
374	0.04511047347
375	0.04486472598
376	0.04467556704
377	0.04449100702
378	0.04429207851
379	0.04401971711
380	0.04376705842
381	0.04356143424
382	0.04337270365
383	0.04319683386
384	0.04296670878
385	0.04272766086
386	0.04254092279
387	0.04229364604
388	0.04201052198
389	0.0418340239
390	0.04159062788
391	0.04143246204
392	0.04123296093
393	0.04111628291
394	0.04079844031
395	0.04060971882
396	0.04047050526
397	0.04030774006
398	0.04005477855
399	0.0398784451
400	0.03968900934
401	0.0394991609
402	0.03933796441
403	0.03912834561
404	0.0389459115
405	0.038743344
406	0.03860541759
407	0.03845029037
408	0.03826920274
409	0.03813231155
410	0.03795478484
411	0.03777251128
412	0.03756187481
413	0.03735492495
414	0.03712847401
415	0.03701462119
416	0.03687116736
417	0.0366947582
418	0.03652256967
419	0.03632962415
420	0.03617435981
421	0.03597350895
422	0.03579492306
423	0.03566156118
424	0.03549697552
425	0.03534599756
426	0.03519219502
427	0.03502247998
428	0.03487556864
429	0.03472127972
430	0.03456923268
431	0.0344654858
432	0.03431668181
433	0.03418168889
434	0.03405000439
435	0.03382546332
436	0.03366346513
437	0.03350728496
438	0.03337833206
439	0.03323697796
440	0.03308126314
441	0.03292040415
442	0.03280356043
443	0.03267259574
444	0.03251539148
445	0.03237998193
446	0.03228281704
447	0.03213197265
448	0.03201635198
449	0.0318544111
450	0.03171822808
451	0.03161695674
452	0.03151929893
453	0.03140320428
454	0.03130469395
455	0.03120360406
456	0.0310914025
457	0.0309929878
458	0.03082988643
459	0.03069233001
460	0.03056124427
461	0.03044807737
462	0.03027687967
463	0.03015631935
464	0.03005814018
465	0.02994531469
466	0.02981721321
467	0.0296477651
468	0.02953169003
469	0.0293945865
470	0.02923756951
471	0.02912380159
472	0.02899642891
473	0.0288679721
474	0.02869447255
475	0.02859043855
476	0.02843451899
477	0.02826179319
478	0.02811188623
479	0.02800311239
480	0.0278965031
481	0.02777237601
482	0.02762191419
483	0.02747125927
484	0.02736118905
485	0.02721756293
486	0.02707534137
487	0.02697482697
488	0.02688879495
489	0.02677285815
490	0.02664742093
491	0.02651805773
492	0.02638695132
493	0.02630176037
494	0.02616274849
495	0.02607261008
496	0.02593922504
497	0.02584759054
498	0.02573458335
499	0.02557592259
500	0.02545508925
501	0.02533867298
502	0.02524483126
503	0.02516156444
504	0.02505307784
505	0.02497807917
506	0.02487179809
507	0.02480529054
508	0.02471226531
509	0.02461932363
510	0.02451002606
511	0.02440320756
512	0.02427439373
513	0.02417800632
514	0.0240482242
515	0.02394638682
516	0.02383689041
517	0.0237391465
518	0.02360707489
519	0.02350562518
520	0.02341278964
521	0.02329745246
522	0.02318258317
523	0.02309312781
524	0.02302799184
525	0.02292003379
526	0.0227965252
527	0.02268870909
528	0.02259768395
529	0.0225101516
530	0.02242794122
531	0.0223501816
532	0.02225483551
533	0.02213535611
534	0.02205628412
535	0.02193293994
536	0.02185514023
537	0.02176892563
538	0.02170664011
539	0.02162938135
540	0.02151894728
541	0.02141795615
542	0.02132503933
543	0.0212404186
544	0.02118071061
545	0.02109469833
546	0.02102245929
547	0.02094015657
548	0.02084712907
549	0.02075711408
550	0.02068190963
551	0.02060648582
552	0.02052656614
553	0.02043620335
554	0.0203452164
555	0.02026405029
556	0.02019418405
557	0.0201005792
558	0.02002446358
559	0.01994508345
560	0.0198483707
561	0.01976906118
562	0.01968342844
563	0.01961071585
564	0.01951986439
565	0.01941954115
566	0.01934252074
567	0.01925772783
568	0.01919263676
569	0.01911724463
570	0.019027099
571	0.0189406924
572	0.01887220433
573	0.01880030615
574	0.01872846909
575	0.0186594026
576	0.01859144628
577	0.01849841876
578	0.01845216715
579	0.01840188802
580	0.01833884329
581	0.01826058539
582	0.0182100813
583	0.01813278289
584	0.01808574012
585	0.01803078606
586	0.01793343941
587	0.01784836028
588	0.01774820731
589	0.01767969874
590	0.01760008206
591	0.0175065541
592	0.01743366379
593	0.01738014946
594	0.01730371033
595	0.01723618348
596	0.01715813792
597	0.01709068996
598	0.0170191522
599	0.01693830533
600	0.0168802636
601	0.01682690564
602	0.01677340821
603	0.01669058683
604	0.0166232644
605	0.01656730172
606	0.01649044557
607	0.01641602549
608	0.01633206373
609	0.01625920369
610	0.01617645853
611	0.01611975865
612	0.01605412729
613	0.01599357798
614	0.0159264075
615	0.01587727337
616	0.0157867767
617	0.01572737511
618	0.01565465862
619	0.01560334079
620	0.01554628301
621	0.01546922242
622	0.0153825735
623	0.01531521304
624	0.01524343721
625	0.01518836089
626	0.01511451061
627	0.01504071518
628	0.01497088229
629	0.01490508327
630	0.01485961151
631	0.01479581608
632	0.01472967433
633	0.01468134984
634	0.01460811805
635	0.01455780393
636	0.01450648832
637	0.01443719362
638	0.01437129228
639	0.01429363591
640	0.01423168355
641	0.01418093258
642	0.01410107304
643	0.01402854974
644	0.01397448627
645	0.01391769235
646	0.01387666031
647	0.01381873346
648	0.01375022727
649	0.01369403467
650	0.01364105733
651	0.01358225367
652	0.01353077249
653	0.0134726221
654	0.01343254671
655	0.01338412017
656	0.01332466678
657	0.01327154846
658	0.01321708786
659	0.01317053782
660	0.01310827057
661	0.0130554655
662	0.01299833678
663	0.01293822066
664	0.0128888367
665	0.012830448
666	0.01276604409
667	0.01272053492
668	0.01266929338
669	0.01262078085
670	0.01256563496
671	0.01251027661
672	0.01246097516
673	0.01242400299
674	0.01237923485
675	0.01232915021
676	0.01228570878
677	0.01224552598
678	0.01219786135
679	0.01214593764
680	0.01210316849
681	0.01205487683
682	0.01200999176
683	0.01197486057
684	0.01192522381
685	0.01187104654
686	0.0118200417
687	0.01177506152
688	0.01173519343
689	0.01168662593
690	0.01163961288
691	0.01159596972
692	0.01155240857
693	0.01151112586
694	0.01145669744
695	0.01140284711
696	0.01135569579
697	0.01131686255
698	0.01124821199
699	0.01119787536
700	0.01116001628
701	0.0111016198
702	0.01104351676
703	0.01100788631
704	0.01095833164
705	0.01090885095
706	0.01087116578
707	0.01082884155
708	0.01079050783
709	0.01073587772
710	0.01069162226
711	0.01065260767
712	0.01061231938
713	0.01056321432
714	0.01051857481
715	0.01048583087
716	0.01044083029
717	0.01040557689
718	0.0103670622
719	0.01031243194
720	0.01027562168
721	0.01023787094
722	0.01019857111
723	0.01016537227
724	0.01013985099
725	0.01008020943
726	0.01005094777
727	0.01001101159
728	0.009970701077
729	0.009926796255
730	0.009893395914
731	0.009853259512
732	0.009814542706
733	0.009770272128
734	0.009736451053
735	0.009701788648
736	0.009656293831
737	0.009623351974
738	0.009587454532
739	0.009552727154
740	0.009523321357
741	0.009485688796
742	0.009448482883
743	0.009401602612
744	0.009371871468
745	0.009339876376
746	0.009300163284
747	0.009273327328
748	0.009232658457
749	0.009191899102
750	0.009151047637
751	0.009123810732
752	0.009094471804
753	0.009046403937
754	0.009012541833
755	0.008978949956
756	0.008937539177
757	0.008906811455
758	0.008858559901
759	0.008828564223
760	0.008794382386
761	0.008757614087
762	0.008730996848
763	0.008697759811
764	0.008647295604
765	0.008615499046
766	0.008577230461
767	0.008549148716
768	0.008523245189
769	0.008494481075
770	0.008456891365
771	0.008418660973
772	0.008383162197
773	0.008356610535
774	0.008321712426
775	0.008289120198
776	0.008254788377
777	0.0082156821
778	0.008189643746
779	0.008157707948
780	0.008121869258
781	0.008088194521
782	0.008056418066
783	0.008024235552
784	0.007995245143
785	0.007968021586
786	0.007938482874
787	0.007911981191
788	0.007890664415
789	0.007861457719
790	0.007836675349
791	0.007804246196
792	0.007779809064
793	0.007754892962
794	0.007724261604
795	0.007696453948
796	0.00766620466
797	0.007638101314
798	0.007613906961
799	0.007581953672
800	0.007555762776
801	0.007523487483
802	0.007485559572
803	0.007462329239
804	0.007435110106
805	0.007412128185
806	0.007385110385
807	0.007358318216
808	0.007322866492
809	0.00730317773
810	0.007268839409
811	0.007240970808
812	0.007219777055
813	0.007190125242
814	0.007168322367
815	0.007144731986
816	0.007115035083
817	0.007086783761
818	0.007059549319
819	0.007030156018
820	0.007004988466
821	0.006976431677
822	0.006949009063
823	0.006923265504
824	0.006900059698
825	0.006873690142
826	0.006845304105
827	0.006816004261
828	0.006790174706
829	0.006759943128
830	0.006733777885
831	0.006708215931
832	0.006687400883
833	0.006662440071
834	0.006636503702
835	0.006616930947
836	0.00660152598
837	0.0065790875
838	0.00656013927
839	0.006534890335
840	0.006512270378
841	0.006482686856
842	0.006467472074
843	0.006447634711
844	0.006424924923
845	0.006406377913
846	0.006382149167
847	0.006361030666
848	0.006339571928
849	0.006314881531
850	0.006290253132
851	0.006268986959
852	0.006242251132
853	0.006223501103
854	0.006197433097
855	0.006174431578
856	0.006153477464
857	0.006133090053
858	0.006115454489
859	0.006087884999
860	0.006067780116
861	0.006044418189
862	0.006020364271
863	0.005992646888
864	0.005969769373
865	0.00594771385
866	0.005918920221
867	0.005902510517
868	0.005885028543
869	0.005870236899
870	0.005846940956
871	0.005827304168
872	0.005803466107
873	0.005786389197
874	0.005764031218
875	0.005749787876
876	0.005725569041
877	0.005709604533
878	0.0056852491
879	0.005664444214
880	0.005645957672
881	0.005627716509
882	0.005613124962
883	0.00559734602
884	0.005585312963
885	0.005566990015
886	0.005549716321
887	0.005526526159
888	0.005509081966
889	0.005488538878
890	0.005465143819
891	0.005443872097
892	0.005428620402
893	0.005411122816
894	0.005393785313
895	0.005372624592
896	0.005355855504
897	0.005338734509
898	0.005319978714
899	0.005303813091
900	0.005283379707
901	0.005267786193
902	0.00525202405
903	0.005237676731
904	0.005220885021
905	0.005207296481
906	0.005192972532
907	0.005174335779
908	0.005159584313
909	0.005143428661
910	0.005129719449
911	0.005115472985
912	0.005099945808
913	0.005083355452
914	0.005069711511
915	0.00505563466
916	0.005042938723
917	0.005029149376
918	0.005016136478
919	0.005001323752
920	0.004988907143
921	0.004977183613
922	0.004958848148
923	0.004945585183
924	0.004932562188
925	0.004920108969
926	0.00490577017
927	0.004891211844
928	0.004879433452
929	0.004869159142
930	0.004856601583
931	0.004844592508
932	0.004828472709
933	0.00481662702
934	0.004800489952
935	0.004785101642
936	0.004767470439
937	0.004753533263
938	0.004737931994
939	0.004725625048
940	0.004708402396
941	0.004696413003
942	0.004685234581
943	0.004671842763
944	0.00465657795
945	0.004645120652
946	0.004635067057
947	0.004618453908
948	0.004605221441
949	0.004591549382
950	0.004579950491
951	0.004566274505
952	0.004554007877
953	0.004546417145
954	0.004535514218
955	0.004519838684
956	0.004504717361
957	0.004490558034
958	0.004476651459
959	0.004461154499
960	0.004448944852
961	0.004436991694
962	0.00442472254
963	0.004413979295
964	0.004402177353
965	0.004388825646
966	0.00437426778
967	0.004359259428
968	0.00434942545
969	0.004335188825
970	0.004322662513
971	0.004307450889
972	0.004292722402
973	0.004277797284
974	0.004264419203
975	0.004254395708
976	0.004244477808
977	0.004233525479
978	0.004219997028
979	0.00421040865
980	0.004200541743
981	0.004191101775
982	0.004181460511
983	0.004172165509
984	0.004163051747
985	0.004151738087
986	0.004136058399
987	0.004122661991
988	0.004109524074
989	0.004097685264
990	0.004088641421
991	0.004078409693
992	0.004065610665
993	0.004056997248
994	0.004047729547
995	0.004034310323
996	0.004023770972
997	0.004016720642
998	0.004005942268
999	0.003994160912
